numerical__Programming,numerical__Databases,numerical__Problem_Solving,numerical__Communication,numerical__Cloud_Computing,numerical__Teamwork,numerical__Aptitude,numerical__Data_Analysis,numerical__Overall_Skill_Score,categorical__Training_Recommendation_Aptitude,categorical__Training_Recommendation_Cloud_Computing,categorical__Training_Recommendation_Communication,categorical__Training_Recommendation_Data_Analysis,categorical__Training_Recommendation_Databases,categorical__Training_Recommendation_Problem_Solving,categorical__Training_Recommendation_Programming,categorical__Training_Recommendation_Teamwork,Skill_Gap_Category
0.5256075050485199,-0.02984084791249611,0.07564762718502392,-1.6349339120498951,-1.0925581237040807,1.1557078982457547,0.8158557835531485,0.15035365516087368,-0.12885735642617996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Medium
-1.6332394719040253,0.36066784726448586,0.501120458826242,0.0274306917331913,-0.2532717819246366,-1.1242346102500722,-0.4713421952799328,0.19890720551405644,-0.7911429731624914,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
-0.3215349795784282,-1.0124111131965146,0.28477834104257144,-0.12674021910153024,-0.6986073918484234,0.4810310334867854,-0.5109482869363354,0.1928380117199085,-0.6895423387768073,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Medium
0.0132229377338335,-0.2502893048672439,0.9121704826152162,-1.9365726506395682,-1.2410033270120095,-1.2172934881478605,-1.0390295090217023,-0.30483587940021634,-1.839134701918531,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,High
0.4914485338942075,0.06463706221096722,0.7751538080188921,2.380212852732641,1.345368869083828,2.342208591442562,0.426395882265191,0.84224174769373,3.024525295988762,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Low
-0.8134241642005269,0.1528164449928667,1.5467740281139828,1.0597054860178503,0.9457087063317118,0.6206193503334684,1.0204872571112287,0.08359252342524705,1.6265758265709198,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Low
-0.46500265842654054,-0.3636627970153997,0.08285903111114587,-0.06641247138359528,0.8943238282635823,-1.1707640491989662,-0.3855289966910609,1.0182483677240184,-0.021612242352400748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium
1.3454228127520182,0.12762233562660946,-1.8930656446463778,0.20171085180722514,-0.007766253376908292,-0.8683226960311525,-0.06207924816377375,1.2367393443133414,0.15524812120786402,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Medium
-0.41718009881050294,0.5055339761204628,0.4362178234911414,-0.3546450438137275,-0.1562114566848372,-0.16262620530625377,-1.5143026088985327,0.12607687998428185,-0.5409043736570102,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
-1.1071913161276141,1.0472073274949865,1.07803277291603,-1.346701339619763,-1.4807994246632792,-0.9303619479630121,-0.002670110679169597,-0.8692709022559683,-1.3405389961369325,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
1.6596853473716933,0.20320466372538032,0.21987570570747092,0.5770835042743734,0.38047504758229006,0.49654084646975044,1.1063004557001006,0.3991906007209359,1.7770952849200812,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Low
-0.8407513411239773,1.6581644796267154,-0.19838572200762516,0.06764919021181494,-0.8185054406740583,-0.899342321997082,0.21516339343104407,0.05931574824865567,-0.22105052466504063,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
-1.9679973892162874,1.6266718429188942,-0.19838572200762516,0.10116460561066748,0.23202984427436155,-1.27933274007972,-2.5770660683453332,-0.38373539872413887,-1.4590730695868979,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High
0.614420830049732,0.9653264720546509,-0.8906804989153714,0.5837865873541445,-0.48735844867944755,-0.20915564425514885,1.2515227917735767,0.362775437956049,0.8081262717973534,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Low
-0.3761893334253279,0.08353264423565972,-0.5228988986831314,0.7781759966674887,0.12355065724164399,0.4034819685719614,1.4627552806077238,0.00469300410132452,0.7008811577235742,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Low
1.167796162749594,-0.6156038906779686,-0.10463747096803483,0.6307081689125372,0.8258106575060764,0.7989821996375635,1.4825583264359248,-0.0499297400460062,1.4515969562400206,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Low
-1.5990805007497129,1.028311745470293,-0.27049976126884917,1.039596236778539,0.3347996004106198,0.5740899113845744,0.8950679668659537,-0.8814092898442637,0.3998422410252515,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
-1.6810620315200628,0.020547370820017494,0.21987570570747092,0.2754447656847004,1.2939839910156983,2.187110461612914,0.3933908058848556,0.8604493290761743,1.2672106197622965,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Low
-0.184899094961178,1.1290881829353212,-1.6118208915276064,-1.018250268711008,-0.11624544040962545,1.985482892834372,-0.2337056453415176,-0.5840187939310183,-0.27937681477534126,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Medium
-0.36252574496360324,-1.081694913953721,-0.03252343170681132,-1.4271383365770092,0.20348268979206754,-0.938116854454494,-1.2766660589601175,0.5084360890155973,-1.4985844274035531,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Medium
0.9355151589002692,-1.724144702793272,0.42900641956501845,-0.9244071055942209,-0.007766253376908292,2.07854177073216,0.802653753001015,0.05931574824865567,0.42994613269508325,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Medium
0.368476237738683,-1.025008167879643,0.4794862470478751,1.528921301601786,-1.886169018311854,-0.35649886759331384,0.056739026805433614,0.37491382554434494,-0.2831398012340709,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
-1.066200550742439,-0.2628863595503721,2.368874075691931,-0.18036488373969414,-1.0297543838430336,-0.5736362493548215,1.0732953793197653,-0.4747733056363569,-0.1551982616372834,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
-1.8586886815224877,-0.40145396106478515,1.4386029692221474,0.7044420827900134,0.3747656166858316,-0.28670470916997287,1.436351219503455,0.2353223682789433,0.5973990301085259,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Low
-1.653734854596613,0.09612969891878834,-1.3594217541133242,-1.4204352534972386,-0.4131358470254833,-0.29445961566145484,2.2614781290118406,1.388469189167038,-0.3903849153078488,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
0.9013561877459567,-0.4959318711882485,-0.3354023966039502,0.5033495903968981,-0.23043405833880148,-0.37200868057627884,1.495760356988059,0.5266436703980416,0.7215775832465838,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Low
0.5870936531262827,-0.06133348462031722,-2.9459306178602414,2.3399943542540176,-0.40171698523256555,0.20960930628490132,0.7762496918967464,-0.735748638784715,-0.07053106631587931,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Medium
1.0789828377483819,-0.10542317601126651,-0.5661673222398657,-1.0986872656682543,-0.1333737330990021,-1.3491268985030618,0.7168405544121422,1.4370227395202217,0.11009228370311375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Medium
0.8398700396681948,-0.04243790259562474,-0.22723133771211498,-1.5880123304915013,-0.04773226965212007,-0.9924011998948711,-0.7155797604944152,1.0971478870479405,-0.5089189887578129,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Medium
0.09520446850418353,-0.5400215625791978,-0.8906804989153714,-1.0115471856312372,-0.1562114566848372,-0.6744500337440924,-0.8476000660157569,-0.8874784836384116,-1.7281266013860248,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,High
-0.9568918430486393,1.2739543117912981,0.032379203628289215,-0.7434238624404169,0.17493553530977352,-1.4576955893838153,-0.728781791046549,-0.8510633208735244,-1.0639594914203478,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
0.5597664762028324,0.20950319106694418,-0.8474120753586372,-0.38145737613280944,1.0541878933644284,-0.4262930260166559,0.9478760890744903,-2.192355149380203,-0.347110571032464,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium
-1.7493799738286877,-0.17470697676847305,-0.5517445143876207,0.02072760865342117,2.1047231783128484,-0.17038111179773685,1.5089623875401925,0.04110816686621181,0.5296652738514032,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
0.8330382454373318,0.6000118862439262,-0.2632883573427267,-1.0651718502694016,0.2719958605495729,-0.4495577454911029,-1.1050396617823732,0.2535299496613876,-0.2680878553991537,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
-2.569195281532186,0.15911497233443056,1.3304319103303122,-0.36805120997326823,-1.9261350345870658,-1.0777051713011776,1.1063004557001006,1.2488777319016373,-0.7629205747220238,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
1.5708720223704802,-1.0187096405380789,1.2655292749952116,0.19500776872745407,0.20348268979206754,1.0781588333309307,-0.5241503174884697,-0.36552781734169504,0.7234590764759493,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Medium
1.6323581704482428,0.3102796285319723,0.7390967883882803,0.06764919021181494,1.1569576495006877,-1.4732054023667802,-1.2370599673037148,-1.008862359521369,0.14019617537294815,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
-0.6631246911215525,0.6315045229517473,-0.22001993378599305,-1.1254995979873361,0.8143917957131594,-0.49608718443999744,1.4825583264359248,0.9393488484000964,0.6180954556315356,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Low
-0.10974935842169105,1.3936263312810186,-0.32819099267782775,0.07435227329158506,0.2777052914460318,-0.27894980267848984,-0.6429685924576771,-0.9481704215798904,-0.16460572778410548,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium
1.0516556608249317,0.49923544877889897,0.37131518815603987,-1.3601075057793042,-0.45881129419715355,-0.6744500337440924,0.9412750737984236,-1.0756234912569957,-0.2831398012340709,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Medium
0.6212526242805951,2.1305540302440322,0.8039994237233808,-0.837267025557204,0.6031428525441836,1.1634628047372366,0.18875933232677533,0.06538494204280319,1.67173166407567,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Low
-0.6016385430437903,1.3558351672316329,-0.37145941623456197,-0.1535525514206122,0.3347996004106198,-1.240558207622308,0.017132935149031473,-1.7796499713781484,-0.7986689460799493,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium
1.249777693519944,1.3873278039394539,1.6188880673752062,0.20171085180722514,0.35192789309999606,0.8842861710438705,-0.048877217611639386,0.089661717219395,1.9784150604620867,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1.2087869281347685,0.16541349967599533,0.04680201148053412,-1.2327489272636645,-1.2866787741836798,1.8846691084450997,0.8158557835531485,1.012179173929871,0.7855483530449783,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
-0.31470318534756564,-0.4707377618219917,-1.1863480598863874,-1.138905764146877,-1.366610806734103,-1.325862179028614,0.14255222539430648,1.5887525843739183,-1.3687613945774,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
0.5392710935102452,0.4488472300463853,-1.3666331580394462,-1.1523119303064182,-1.2124561725297156,-1.2172934881478605,1.6409826930615343,0.8604493290761743,-0.446829712188784,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
1.5162176685235804,0.4929369214373342,0.6958283648315456,0.3424755964824055,-1.1439430017722099,0.32593290365713734,-1.1644487992669768,-1.7068196458483738,-0.3960293949959426,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium
1.092646426210106,0.2598914097994587,1.359277526034802,0.6642235843113898,-0.15050202578837835,0.7834723866545995,-2.8411066793880164,0.1928380117199085,0.38667178841969846,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
